portal,profile,status,title,company,location,url,discovered_at,gate_score,gate_reason,application_method,region,last_error
indeed,it,queued,Technical Marketing Director,Katusa Research,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=1bee4a6fa1399c80,2026-07-13 01:06:10.417000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Junior Buyer – Purchasing & Administrative Services,School District #39 (Vancouver),"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=2c2acf7a3c78cece,2026-07-13 01:06:10.408000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Library Systems Coordinator - Technical & Resource Support E,School District #39 (Vancouver),"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=5e425489fbba2f9a,2026-07-13 01:06:10.401000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Senior Financial Processor,University of British Columbia,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=d945de106fdbf564,2026-07-13 01:06:10.393000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Clerk All Purpose Grid B-Reg. PTU,Safeway Canada,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=385e6d31202d55c1,2026-07-13 01:06:10.386000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Research Projects Coordinator - Genome Sciences Centre - Vancouver,Provincial Health Services Authority (PHSA),"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=dd399ef69c9eb5e3,2026-07-13 01:06:10.380000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Occupational Therapist, Neonatal Intensive Care Unit (NICU) and MotherBaby Care (MBC) - BC Women's Hospital + Health Centre",Provincial Health Services Authority (PHSA),"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=3b8d55e785f0d895,2026-07-13 01:06:10.373000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Director, Chinatown Storytelling Centre",Vancouver Chinatown Foundation,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=f076cfb238a67b45,2026-07-13 01:06:10.364000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Information Technology Student,PCL Construction,"Richmond, BC, CA",https://ca.indeed.com/viewjob?jk=17dbb515bbb5cd7d,2026-07-13 01:06:10.356000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Facilities Manager,University of British Columbia,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=21090d1b04c6d498,2026-07-13 01:06:10.349000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Diagnostic Radiology,Vancouver General Hospital,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=14eb6560c9b45222,2026-07-13 01:06:10.343000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Pharmacy Student, Hourly Part Time Flexible Shifts",Shoppers Drug Mart,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=8cb44a025cb7ab8a,2026-07-13 01:06:10.322000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Speech Language Pathologist, Neuromotor and Autism Network programs - BC Children’s Hospital & Sunny Hill Health Centre",Provincial Health Services Authority (PHSA),"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=a243739863ad611a,2026-07-13 01:06:10.315000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Social Worker,Providence Health Care,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=b9dae3ff2e0bda39,2026-07-13 01:06:10.306000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Social Worker,Providence Health Care,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=bb07cab4c0ddc86e,2026-07-13 01:06:10.299000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Academic Diagnostic Cardiothoracic Radiologist, VGH",Vancouver Coastal Health,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=1eae4c6d7e58992b,2026-07-13 01:06:10.289000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Pharmacy Student, Hourly Part Time Day",Shoppers Drug Mart,"Delta, BC, CA",https://ca.indeed.com/viewjob?jk=2943f46e24ec445f,2026-07-13 01:06:10.279000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,After School Care Provider,St. John's School,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=e4e4f5380ee27961,2026-07-13 01:06:10.222000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Director of CBTE Programs,Northwest Seminary & College,"Langley, BC, CA",https://ca.indeed.com/viewjob?jk=239ebfa4794bb038,2026-07-13 01:06:10.213000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Blue Chip Cafe Manager,Alma Mater Society of UBC Vancouver,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=6be91f331f0ced42,2026-07-13 01:06:10.206000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Camp Volunteer - Langley,Monarch House,"Langley, BC, CA",https://ca.indeed.com/viewjob?jk=8921c25227576556,2026-07-13 01:06:10.200000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Kurdish/ Arabic Speaking Settlement Worker Fixed Term until March 31, 2027",Mosaic,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=1b9cc556153ce7eb,2026-07-13 01:06:10.192000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Spanish Speaking Settlement Worker Fixed Term until March 31, 2027",Mosaic,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=9819cf0f270473b1,2026-07-13 01:06:10.184000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Marketing Assistant,Coronation Recognition,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=dff23a8d18ed5f06,2026-07-13 01:06:10.177000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Restaurant Team Member,Mangia's Sandwiches,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=5456415697b30c79,2026-07-13 01:06:10.150000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Resident Manager (Live-In),Centurion Asset Management Inc.,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=e475c4c91b3ef3d8,2026-07-13 01:06:10.144000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,[B] Personal Support Assistant(HCAP student) AgeCare Royal City,AgeCare,"New Westminster, BC, CA",https://ca.indeed.com/viewjob?jk=e7ff2d1a0f08d7a4,2026-07-13 01:06:10.140000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Territory Sales Representative,FutureBook Yearbooks,"Lower Mainland, BC, CA",https://ca.indeed.com/viewjob?jk=d4961ecda449bd36,2026-07-13 01:06:10.135000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Inventory Auditor,Barmetrix Vancouver,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=841d8e66dc332d88,2026-07-13 01:06:10.129000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Relief Pharmacist (Lower Mainland),Loblaw,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=9f58a3646c5105ca,2026-07-13 01:06:10.122000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Banking Advisor Intern,RBC,"White Rock, BC, CA",https://ca.indeed.com/viewjob?jk=bbdcfbeaa0c6c959,2026-07-13 01:06:10.114000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Software Analyst Intern (Fall 2026, 4/8/12 months)",Hitachi Energy,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=3452dbc841f9ee14,2026-07-13 01:06:10.106000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,26-P003 Student Work Placement Opportunity | Information Technology,City of Maple Ridge,"Maple Ridge, BC, CA",https://ca.indeed.com/viewjob?jk=61c26821a00766e7,2026-07-13 01:06:10.099000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Materials Planning Specialist,Industrial Electric Manufacturing,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=bfbd2ba2325e260e,2026-07-13 01:06:10.094000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Site Deployment Intern(Fall 2026, 12months)",Hitachi Rail,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=726e12781e5f03dc,2026-07-13 01:06:10.089000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Co-op/Intern – Forensic Disputes & Investigation (FDI) Calgary or Vancouver | January – April 2027,BDO,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=234f625dea318990,2026-07-13 01:06:10.081000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Benefits Coordinator,IREN,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=1ff88eacf6c20666,2026-07-13 01:06:10.073000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Guest Service Associate - PT (Langley),Otter Co-op,"Langley, BC, CA",https://ca.indeed.com/viewjob?jk=43af43cf5df011ea,2026-07-13 01:06:10.067000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Director, Business Development & Partnerships",Eton College,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=6211286e7fe759ed,2026-07-13 01:06:10.060000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Grocery Associate - PT (26-196),Otter Co-op,"Langley, BC, CA",https://ca.indeed.com/viewjob?jk=f41c4195476fad6e,2026-07-13 01:06:10.054000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Senior Seller-Doer PM Water Services,CDM Smith,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=8a8489c6d999eabc,2026-07-13 01:06:10.044000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Materials Testing Technician/Salesperson,Sitefox Surveying and Testing Ltd.,"Langley, BC, CA",https://ca.indeed.com/viewjob?jk=692a6f23ca6fded8,2026-07-13 01:06:10.034000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Senior Contracts Specialist,Teck Resources Limited,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=4fdfb5aaadde0265,2026-07-13 01:06:10.028000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Document Controller / Scanning Specialist,Systematix,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=ea130c13b0e9376b,2026-07-13 01:06:10.021000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,R&D Engineer (Pilot Plant Engineer),Mangrove Lithium,"Delta, BC, CA",https://ca.indeed.com/viewjob?jk=1aec55dad00ce38e,2026-07-13 01:06:10.015000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Development Director (Technical Delivery Manager) - Creative Innovation,Electronic Arts,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=38dfa7414b9fc25c,2026-07-13 01:06:10.006000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Field Engineer,Quattro Constructors,"Lower Mainland, BC, CA",https://ca.indeed.com/viewjob?jk=435c6f2a51f4a7e3,2026-07-13 01:06:09.981000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Junior Electrical Project Engineer,Saltworks Technologies,"Richmond, BC, CA",https://ca.indeed.com/viewjob?jk=535bdb7224c75e99,2026-07-13 01:06:09.966000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Planner II (Design Build),Seaspan ULC,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=b5324f03e66f514f,2026-07-13 01:06:09.956000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Senior Software Developer, C++",Motorola Solutions,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=522cbdbb464987a2,2026-07-13 01:06:09.949000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Project Field Engineer - PL#41796,Peter Lucas Project Management Inc.,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=741d6e0eb9f95765,2026-07-13 01:06:09.941000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Senior Full Stack Software Engineer (ON, BC, or AB)",Square One Insurance Services Inc.,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=dadef6f81fda1f64,2026-07-13 01:06:09.933000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Senior Software Developer C++,Quest Global,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=077e462ec645ee22,2026-07-13 01:06:09.925000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Senior Software Engineer, Development Platform",Parallel Domain,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=8c36ca503445a05f,2026-07-13 01:06:09.918000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Senior Process Engineer- Mining,Fluor Corp.,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=9752468b700558a5,2026-07-13 01:06:09.911000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Graduate Intern, Systems R&D",Stryker,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=84812111726226da,2026-07-13 01:06:09.905000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Electrical Design Engineer or Electrical Design Technologist - CAN-1052,PBX Engineering Ltd.,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=dd82bee0aca5834d,2026-07-13 01:06:09.899000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Software Development Engineer in Test II (SDET II),Best Buy,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=4dc553f0a3adab9f,2026-07-13 01:06:09.869000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Project Field Engineer - PL#41796,Peter Lucas Project Management Inc.,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=1911a57adae12440,2026-07-13 01:06:09.843000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Senior Frontend Engineer,Roofr,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=3074f1e2f9adca46,2026-07-13 01:06:09.810000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Electronics Design Engineer,Norsat International Inc.,"Richmond, BC, CA",https://ca.indeed.com/viewjob?jk=7368cd2d2eace19a,2026-07-13 01:06:09.801000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Senior Business Analyst, AO Services and PMO - PDHIS",Provincial Health Services Authority (PHSA),"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=2d12e3b54efb974d,2026-07-13 01:06:09.791000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Specialist, Virtual Health",Provincial Health Services Authority (PHSA),"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=9ea3914726a9437c,2026-07-13 01:06:09.777000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Project Coordinator, Primary Care and Prevention",Provincial Health Services Authority (PHSA),"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=689370d9b07df7ca,2026-07-13 01:06:09.764000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Business Analyst - Regional Home & Community Care/Primary Health Care/Regional Care Integration,Fraser Health,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=d5a82dfd76e076cd,2026-07-13 01:06:09.748000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Manager, Financial Planning and Analysis",Provincial Health Services Authority (PHSA),"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=1951630f007d4ec8,2026-07-13 01:06:09.735000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,ISL 27R - Senior Security Analyst,BC Public Service,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=073f0f3632cb7438,2026-07-13 01:06:09.723000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Infrastructure and Environments (BASIS) Analyst,Teck Resources Limited,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=57f5095bcbc1499a,2026-07-13 01:06:09.717000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,QA Specialist,QHR Technologies,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=45623ab53407388b,2026-07-13 01:06:09.713000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Business Analyst – Financial Planning & Analysis,Provincial Health Services Authority (PHSA),"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=ef7ffb4f7a0957da,2026-07-13 01:06:09.708000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Practice Lead, Geomatics & GIS",PRI Consultants,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=513e947ebbee9448,2026-07-13 01:06:09.697000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,QA Analyst - Intermediate,Insurance Corporation of British Columbia,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=54505aa2d6385411,2026-07-13 01:06:09.688000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Senior Quality Assurance Analyst,Langara College,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=23b391d0eb5496f1,2026-07-13 01:06:09.636000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Senior Customer Analytics Manager (Sales & Partnerships),JOBBER,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=04b79a96ec649c32,2026-07-13 01:06:09.604000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Manager, Customer Analytics (Sales & Marketing)",JOBBER,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=f846a9ec19e0c3aa,2026-07-13 01:06:09.567000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Ecommerce Business Analyst,Teifi Digital,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=030b989d218cfd60,2026-07-13 01:06:09.321000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Systems Administrator,Dawson Group,"Remote, CA",https://ca.indeed.com/viewjob?jk=0479089b2f554a65,2026-07-12 22:55:47.234000,85,IT target role,easy_apply,OTHER,
indeed,it,queued,EnerGuide Quality Assurance Specialist,DOMTOR Energy Services,"Remote, CA",https://ca.indeed.com/viewjob?jk=22d22a742b34e091,2026-07-11 06:29:59.685000,85,IT target role,easy_apply,OTHER,outside_metro_remote_easy_apply
indeed,it,queued,QA Engineer – AI Augmented,CodeHire Global Solutions,"Remote, CA",https://ca.indeed.com/viewjob?jk=8e199b4672679d02,2026-07-11 06:26:20.281000,85,IT target role,easy_apply,OTHER,outside_metro_remote_easy_apply
indeed,it,queued,Clinical IT Business Analyst with EPIC & STORK exp. || REMOTE job.,,"Remote, CA",https://ca.indeed.com/viewjob?jk=57db8900780bec79,2026-07-11 06:25:47.317000,85,IT target role,easy_apply,OTHER,outside_metro_remote_easy_apply
indeed,it,queued,Undergraduate Co-op Student – Software Engineer – Large Molecule Discovery - Technology,Amgen,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=a42487bde6f1ee6f,2026-07-11 06:25:47.285000,85,IT target role,unverified,METRO_VAN,metro_van_apply_type_unverified_route_to_verification
indeed,it,queued,Operations Data Analyst,MDA,"Richmond, BC, CA",https://ca.indeed.com/viewjob?jk=20ac392c74fa9737,2026-07-11 06:24:39.850000,85,IT target role,unverified,METRO_VAN,metro_van_apply_type_unverified_route_to_verification
indeed,it,queued,IT Coordinator,RAM,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=3f9c63d75187914f,2026-07-11 02:39:47.174000,85,IT target role,easy_apply,METRO_VAN,metro_van_easy_apply
